,carat,cut,color,clarity,depth,table,price,x,y,z,clarity_,color_,cut_
39415,0.7,Fair,G,SI2,69.3,60.0,1420,5.41,5.35,3.72,2,4,1
39416,0.5,Premium,E,VS2,61.8,59.0,1420,5.07,5.02,3.12,4,6,4
39417,0.47,Ideal,G,VVS1,61.6,56.0,1421,4.99,5.05,3.09,7,4,5
39418,0.53,Ideal,F,SI2,61.7,55.0,1421,5.22,5.25,3.23,2,5,5
39419,0.58,Ideal,H,SI1,61.8,56.0,1421,5.36,5.38,3.32,3,3,5
39420,0.55,Ideal,G,SI1,60.9,56.0,1421,5.3,5.32,3.24,3,4,5
39421,0.51,Premium,F,SI1,61.3,59.0,1421,5.19,5.15,3.17,3,5,4
39422,0.58,Ideal,H,SI1,60.9,57.0,1421,5.38,5.33,3.26,3,3,5
39423,0.58,Ideal,H,SI1,60.2,57.0,1421,5.47,5.43,3.28,3,3,5
39424,0.51,Premium,F,SI1,61.4,59.0,1421,5.13,5.13,3.16,3,5,4
39425,0.51,Premium,F,SI1,60.7,58.0,1421,5.14,5.1,3.11,3,5,4
39426,0.54,Premium,G,VS2,62.7,58.0,1422,5.21,5.25,3.28,4,4,4
39427,0.54,Ideal,E,SI1,61.3,56.0,1422,5.22,5.25,3.21,3,6,5
39428,0.54,Good,G,VS2,63.2,55.0,1422,5.15,5.2,3.27,4,4,2
39429,0.54,Premium,E,SI1,61.4,60.0,1422,5.21,5.25,3.21,3,6,4
39430,0.54,Good,G,VS2,63.6,56.0,1422,5.14,5.17,3.28,4,4,2
39431,0.47,Very Good,D,VS1,59.5,61.0,1422,5.06,5.03,3.02,5,7,3
39432,0.53,Good,E,VS2,58.6,62.0,1422,5.26,5.32,3.1,4,6,2
39433,0.43,Ideal,F,VVS1,62.1,55.0,1422,4.85,4.81,3.0,7,5,5
39434,0.43,Ideal,F,VVS1,62.3,55.0,1422,4.88,4.85,3.03,7,5,5
39435,0.43,Premium,F,VVS1,61.5,56.0,1422,4.9,4.86,3.0,7,5,4
39436,0.43,Ideal,F,VVS1,61.0,56.0,1422,4.9,4.87,2.98,7,5,5
39437,0.43,Premium,F,VVS1,60.3,58.0,1422,4.91,4.88,2.95,7,5,4
39438,0.43,Ideal,F,VVS1,62.0,57.0,1422,4.84,4.81,2.99,7,5,5
39439,0.52,Very Good,G,VS2,62.4,60.0,1423,5.14,5.18,3.22,4,4,3
39440,0.52,Very Good,G,VS2,59.2,57.0,1423,5.28,5.37,3.15,4,4,3
39441,0.52,Very Good,G,VS2,62.6,58.0,1423,5.08,5.11,3.19,4,4,3
39442,0.51,Good,D,SI1,63.3,57.0,1423,5.06,5.09,3.21,3,7,2
39443,0.51,Very Good,F,VS2,63.0,57.0,1423,5.05,5.11,3.2,4,5,3
39444,0.63,Ideal,I,VS2,62.1,54.0,1423,5.51,5.54,3.43,4,2,5
39445,0.61,Good,D,SI2,59.8,62.0,1423,5.48,5.53,3.29,2,7,2
39446,0.59,Very Good,F,SI1,63.0,56.0,1424,5.3,5.34,3.35,3,5,3
39447,0.58,Very Good,E,SI1,61.5,58.0,1424,5.31,5.36,3.28,3,6,3
39448,0.51,Good,E,VS2,61.1,65.0,1424,5.14,5.11,3.13,4,6,2
39449,0.61,Ideal,F,SI2,61.3,55.0,1424,5.47,5.55,3.38,2,5,5
39450,0.59,Ideal,F,SI1,62.0,53.0,1424,5.38,5.43,3.35,3,5,5
39451,0.5,Ideal,G,VS2,62.6,57.0,1424,5.11,5.05,3.18,4,4,5
39452,0.56,Very Good,F,SI1,63.9,59.0,1425,5.16,5.22,3.32,3,5,3
39453,0.51,Very Good,D,SI1,60.4,61.0,1425,5.09,5.14,3.09,3,7,3
39454,0.41,Ideal,G,IF,62.0,55.0,1425,4.8,4.81,2.98,8,4,5
39455,0.59,Ideal,D,SI2,59.1,57.0,1425,5.52,5.48,3.25,2,7,5
39456,0.5,Very Good,H,VS1,64.6,56.0,1426,4.97,5.06,3.24,5,3,3
39457,0.62,Very Good,E,SI2,63.4,56.0,1426,5.4,5.45,3.44,2,6,3
39458,0.54,Very Good,E,VS2,62.6,60.0,1426,5.26,5.19,3.27,4,6,3
39459,0.49,Good,F,VS1,63.6,59.0,1426,4.95,4.92,3.14,5,5,2
39460,0.43,Ideal,E,VVS2,61.7,55.0,1426,4.86,4.87,3.0,6,6,5
39461,0.51,Very Good,E,SI2,59.3,63.0,1427,5.18,5.25,3.09,2,6,3
39462,0.53,Ideal,H,VS2,61.5,56.0,1427,5.21,5.26,3.22,4,3,5
39463,0.53,Ideal,H,VS2,61.6,55.0,1427,5.23,5.25,3.23,4,3,5
39464,0.56,Ideal,H,VS2,61.7,54.0,1427,5.31,5.33,3.28,4,3,5
39465,0.51,Ideal,G,VS2,61.6,56.0,1427,5.13,5.18,3.18,4,4,5
39466,0.53,Ideal,I,VS1,62.3,56.0,1427,5.19,5.23,3.24,5,2,5
39467,0.41,Ideal,D,VS1,61.9,56.0,1427,4.76,4.8,2.96,5,7,5
39468,0.41,Ideal,D,VS1,61.1,56.0,1427,4.8,4.83,2.94,5,7,5
39469,0.59,Good,I,VVS2,57.8,61.0,1427,5.52,5.6,3.21,6,2,2
39470,0.52,Good,F,SI1,65.5,66.0,1427,4.92,4.98,3.24,3,5,2
39471,0.52,Ideal,G,VS2,61.7,56.0,1428,5.15,5.19,3.19,4,4,5
39472,0.6,Premium,D,SI2,61.3,61.0,1428,5.46,5.4,3.33,2,7,4
39473,0.51,Ideal,H,VS2,60.1,60.0,1428,5.19,5.14,3.1,4,3,5
39474,0.53,Premium,F,SI1,62.0,59.0,1428,5.23,5.16,3.22,3,5,4
39475,0.53,Premium,H,VS2,59.4,59.0,1428,5.31,5.27,3.14,4,3,4
39476,0.5,Very Good,H,VS1,62.5,59.0,1429,5.01,5.04,3.14,5,3,3
39477,0.52,Very Good,D,SI1,61.6,58.0,1429,5.14,5.22,3.19,3,7,3
39478,0.5,Good,G,VS1,57.5,56.0,1429,5.3,5.24,3.03,5,4,2
39479,0.52,Ideal,F,VS2,60.3,57.0,1429,5.2,5.24,3.15,4,5,5
39480,0.55,Ideal,G,SI1,60.8,56.0,1429,5.3,5.36,3.24,3,4,5
39481,0.52,Ideal,D,SI1,61.2,57.0,1429,5.18,5.22,3.18,3,7,5
39482,0.52,Ideal,D,SI1,62.2,54.0,1429,5.14,5.18,3.21,3,7,5
39483,0.52,Ideal,E,SI1,63.0,54.0,1429,5.15,5.11,3.23,3,6,5
39484,0.52,Ideal,E,SI1,61.4,57.0,1429,5.18,5.15,3.17,3,6,5
39485,0.51,Good,D,VS2,64.2,58.0,1430,5.01,5.06,3.23,4,7,2
39486,0.58,Fair,G,VS2,65.0,56.0,1430,5.23,5.17,3.38,4,4,1
39487,0.51,Ideal,F,VS2,62.5,53.0,1431,5.12,5.15,3.21,4,5,5
39488,0.59,Ideal,G,SI1,62.3,55.0,1431,5.37,5.39,3.35,3,4,5
39489,0.51,Ideal,D,SI1,61.0,56.0,1431,5.15,5.17,3.15,3,7,5
39490,0.51,Ideal,D,SI1,61.5,56.0,1431,5.15,5.16,3.17,3,7,5
39491,0.41,Ideal,G,IF,61.0,57.0,1431,4.81,4.79,2.93,8,4,5
39492,0.41,Ideal,G,IF,62.3,55.0,1431,4.78,4.75,2.97,8,4,5
39493,0.41,Ideal,G,IF,61.7,56.0,1431,4.8,4.77,2.95,8,4,5
39494,0.41,Ideal,G,IF,61.7,56.0,1431,4.8,4.77,2.95,8,4,5
39495,0.41,Ideal,G,IF,62.4,54.0,1431,4.78,4.74,2.97,8,4,5
39496,0.41,Premium,E,VVS1,60.7,58.0,1431,4.86,4.8,2.93,7,6,4
39497,0.41,Ideal,E,VVS1,61.7,56.0,1431,4.82,4.78,2.96,7,6,5
39498,0.41,Ideal,E,VVS1,61.3,56.0,1431,4.81,4.79,2.94,7,6,5
39499,0.41,Ideal,E,VVS1,60.9,55.0,1431,4.83,4.8,2.93,7,6,5
39500,0.41,Ideal,E,VVS1,60.7,57.0,1431,4.85,4.8,2.93,7,6,5
39501,0.41,Premium,E,VVS1,62.2,58.0,1431,4.77,4.75,2.96,7,6,4
39502,0.41,Ideal,E,VVS1,61.3,55.0,1431,4.8,4.76,2.93,7,6,5
39503,0.41,Ideal,E,VVS1,61.3,57.0,1431,4.79,4.77,2.93,7,6,5
39504,0.5,Premium,D,VS2,62.2,60.0,1431,5.15,5.05,3.17,4,7,4
39505,0.5,Fair,D,VS2,66.9,57.0,1431,4.95,4.83,3.27,4,7,1
39506,0.5,Fair,D,VS2,63.7,57.0,1431,5.05,4.9,3.17,4,7,1
39507,0.59,Good,D,SI1,63.8,57.0,1431,5.31,5.26,3.37,3,7,2
39508,0.53,Very Good,E,SI1,63.6,57.0,1432,5.12,5.16,3.27,3,6,3
39509,0.56,Premium,H,VS2,62.2,60.0,1432,5.28,5.23,3.27,4,3,4
39510,0.41,Ideal,E,VVS2,61.7,56.0,1432,4.77,4.8,2.95,6,6,5
39511,0.57,Ideal,F,SI2,62.7,56.0,1432,5.32,5.27,3.32,2,5,5
39512,0.31,Ideal,H,VS2,61.3,56.0,507,4.36,4.38,2.68,4,3,5
39513,0.31,Ideal,H,VS2,61.5,56.0,507,4.38,4.4,2.7,4,3,5
39514,0.31,Ideal,H,VS2,62.0,55.0,507,4.36,4.38,2.71,4,3,5
39515,0.31,Ideal,H,VS2,61.2,56.0,507,4.35,4.37,2.67,4,3,5
39516,0.31,Ideal,H,VS2,61.8,57.0,507,4.32,4.36,2.68,4,3,5
39517,0.3,Ideal,G,VS2,61.8,56.0,507,4.29,4.32,2.66,4,4,5
39518,0.31,Ideal,I,VS1,62.4,53.0,507,4.33,4.36,2.71,5,2,5
39519,0.31,Ideal,I,VS1,61.2,55.0,507,4.37,4.39,2.68,5,2,5
39520,0.31,Ideal,I,VS1,61.8,56.0,507,4.38,4.39,2.71,5,2,5
39521,0.3,Ideal,H,VS1,62.1,57.0,507,4.27,4.3,2.66,5,3,5
39522,0.29,Ideal,G,VS1,62.2,54.0,507,4.23,4.26,2.64,5,4,5
39523,0.31,Very Good,E,SI1,61.2,58.0,507,4.34,4.38,2.67,3,6,3
39524,0.31,Good,G,VS2,63.2,58.0,507,4.28,4.3,2.71,4,4,2
39525,0.31,Good,E,SI1,63.4,55.0,507,4.26,4.29,2.71,3,6,2
39526,0.31,Good,G,VS2,57.6,62.0,507,4.46,4.5,2.58,4,4,2
39527,0.31,Very Good,E,SI1,58.7,60.0,507,4.45,4.48,2.62,3,6,3
39528,0.34,Premium,D,SI2,59.2,59.0,507,4.54,4.58,2.7,2,7,4
39529,0.34,Premium,G,SI1,59.7,59.0,507,4.5,4.54,2.7,3,4,4
39530,0.34,Very Good,G,SI1,60.8,59.0,507,4.46,4.56,2.74,3,4,3
39531,0.34,Very Good,D,SI2,60.7,61.0,507,4.45,4.51,2.72,2,7,3
39532,0.34,Good,G,SI1,63.4,57.0,507,4.42,4.45,2.81,3,4,2
39533,0.34,Premium,D,SI2,60.8,60.0,507,4.49,4.53,2.74,2,7,4
39534,0.31,Very Good,E,SI1,63.0,58.0,507,4.29,4.31,2.71,3,6,3
39535,0.34,Premium,D,SI2,60.6,60.0,507,4.48,4.53,2.73,2,7,4
39536,0.34,Good,G,SI1,63.9,58.0,507,4.4,4.43,2.82,3,4,2
39537,0.34,Very Good,G,SI1,61.5,56.0,507,4.45,4.52,2.76,3,4,3
39538,0.26,Ideal,H,VVS2,62.5,54.0,508,4.11,4.14,2.58,6,3,5
39539,0.28,Ideal,G,VS2,62.1,56.0,508,4.19,4.23,2.61,4,4,5
39540,0.52,Ideal,F,SI1,60.4,56.0,1432,5.22,5.28,3.17,3,5,5
39541,0.46,Premium,F,VS1,60.5,58.0,1432,5.02,4.97,3.02,5,5,4
39542,0.57,Very Good,G,SI1,61.1,57.0,1433,5.32,5.35,3.26,3,4,3
39543,0.38,Ideal,E,IF,62.7,55.0,1433,4.61,4.67,2.91,8,6,5
39544,0.43,Ideal,G,IF,62.1,54.0,1433,4.83,4.87,3.01,8,4,5
39545,0.38,Ideal,E,IF,61.9,56.0,1433,4.65,4.66,2.88,8,6,5
39546,0.43,Premium,G,IF,60.9,59.0,1433,4.88,4.94,2.99,8,4,4
39547,0.43,Premium,G,IF,61.1,58.0,1433,4.86,4.89,2.98,8,4,4
39548,0.43,Premium,G,IF,61.4,59.0,1433,4.79,4.85,2.96,8,4,4
39549,0.43,Ideal,E,VVS1,61.3,57.0,1433,4.84,4.88,2.98,7,6,5
39550,0.43,Ideal,G,IF,61.8,55.0,1433,4.85,4.89,3.01,8,4,5
39551,0.43,Very Good,E,VVS1,61.2,56.0,1433,4.84,4.87,2.97,7,6,3
39552,0.43,Premium,E,VVS1,59.5,58.0,1433,4.92,4.96,2.94,7,6,4
39553,0.43,Very Good,E,VVS1,61.9,56.0,1433,4.81,4.85,2.99,7,6,3
39554,0.43,Ideal,G,IF,61.8,56.0,1433,4.86,4.88,3.01,8,4,5
39555,0.5,Premium,F,VS2,60.6,61.0,1433,5.13,5.1,3.1,4,5,4
39556,0.5,Good,F,VS2,63.6,58.0,1433,5.05,5.02,3.2,4,5,2
39557,0.5,Premium,F,VS2,60.6,59.0,1433,5.13,5.03,3.08,4,5,4
39558,0.5,Good,D,SI1,63.8,60.0,1433,5.03,5.0,3.2,3,7,2
39559,0.39,Ideal,F,IF,61.9,57.0,1433,4.69,4.68,2.9,8,5,5
39560,0.5,Good,F,VS2,58.8,64.0,1433,5.21,5.16,3.05,4,5,2
39561,0.5,Premium,D,SI1,60.3,58.0,1433,5.12,5.1,3.08,3,7,4
39562,0.6,Premium,H,SI1,62.0,56.0,1433,5.44,5.4,3.36,3,3,4
39563,0.6,Premium,G,SI2,60.8,58.0,1433,5.49,5.44,3.32,2,4,4
39564,0.51,Good,E,SI1,63.6,58.0,1434,5.0,4.97,3.17,3,6,2
39565,0.53,Ideal,E,SI1,61.9,55.0,1435,5.18,5.22,3.22,3,6,5
39566,0.53,Ideal,I,VVS1,62.2,53.0,1435,5.17,5.21,3.23,7,2,5
39567,0.53,Ideal,H,VS2,61.9,55.2,1435,5.21,5.24,3.24,4,3,5
39568,0.53,Ideal,H,VS2,61.7,56.0,1435,5.17,5.21,3.2,4,3,5
39569,0.51,Ideal,H,SI2,61.7,55.0,1435,5.13,5.15,3.17,2,3,5
39570,0.51,Ideal,H,SI2,62.0,55.0,1435,5.12,5.14,3.18,2,3,5
39571,0.62,Fair,E,SI2,58.2,60.0,1435,5.7,5.51,3.26,2,6,1
39572,0.71,Fair,J,VS2,64.9,54.0,1435,5.63,5.53,3.62,4,1,1
39573,0.5,Very Good,F,VS2,59.4,59.0,1436,5.19,5.22,3.09,4,5,3
39574,0.57,Ideal,E,SI1,61.5,56.0,1436,5.32,5.35,3.28,3,6,5
39575,0.5,Good,D,SI1,63.2,57.0,1436,5.02,5.07,3.19,3,7,2
39576,0.56,Premium,F,SI1,60.8,58.0,1436,5.31,5.34,3.24,3,5,4
39577,0.5,Ideal,F,VS2,62.7,57.0,1436,5.06,5.11,3.19,4,5,5
39578,0.5,Very Good,D,SI1,58.8,60.0,1436,5.18,5.2,3.05,3,7,3
39579,0.5,Ideal,F,VS2,62.7,57.0,1436,5.08,5.1,3.19,4,5,5
39580,0.5,Very Good,D,SI1,60.8,63.0,1436,5.1,5.13,3.11,3,7,3
39581,0.5,Good,F,VS2,63.2,56.0,1436,5.01,5.05,3.18,4,5,2
39582,0.56,Ideal,F,SI1,62.3,55.0,1436,5.27,5.32,3.3,3,5,5
39583,0.5,Very Good,F,VS2,62.9,57.0,1436,5.06,5.11,3.2,4,5,3
39584,0.5,Premium,D,SI1,62.4,60.0,1436,5.07,5.09,3.17,3,7,4
39585,0.5,Very Good,D,SI1,58.9,61.0,1436,5.16,5.19,3.05,3,7,3
39586,0.5,Very Good,D,SI1,62.8,53.0,1436,5.04,5.08,3.18,3,7,3
39587,0.5,Very Good,F,VS2,63.0,55.0,1436,5.04,5.09,3.19,4,5,3
39588,0.5,Very Good,D,SI1,61.9,61.0,1436,5.09,5.12,3.16,3,7,3
39589,0.5,Ideal,F,VS2,62.5,57.0,1436,5.07,5.11,3.18,4,5,5
39590,0.5,Premium,F,VS2,62.3,58.0,1436,5.02,5.06,3.14,4,5,4
39591,0.5,Very Good,F,VS2,60.6,58.0,1436,5.07,5.12,3.09,4,5,3
39592,0.56,Very Good,F,SI1,62.9,56.0,1436,5.25,5.27,3.31,3,5,3
39593,0.5,Ideal,F,VS2,61.2,57.0,1436,5.1,5.13,3.13,4,5,5
39594,0.5,Premium,F,VS2,62.7,59.0,1436,5.05,5.09,3.18,4,5,4
39595,0.5,Good,D,SI1,63.7,56.0,1436,5.05,5.09,3.23,3,7,2
39596,0.5,Good,F,VS2,63.8,55.0,1436,5.03,5.06,3.22,4,5,2
39597,0.5,Very Good,D,SI1,58.8,60.0,1436,5.17,5.23,3.06,3,7,3
39598,0.5,Good,D,SI1,63.3,56.0,1436,5.07,5.1,3.22,3,7,2
39599,0.5,Good,F,VS2,63.3,58.0,1436,4.98,5.03,3.17,4,5,2
39600,0.5,Good,D,SI1,62.9,59.0,1436,4.94,5.01,3.13,3,7,2
39601,0.5,Very Good,D,SI1,58.5,60.0,1436,5.13,5.19,3.02,3,7,3
39602,0.5,Very Good,F,VS2,62.5,56.0,1436,5.06,5.09,3.17,4,5,3
39603,0.5,Good,F,VS2,63.2,58.0,1436,5.0,5.03,3.17,4,5,2
39604,0.5,Very Good,D,SI1,60.8,58.0,1436,5.07,5.13,3.1,3,7,3
39605,0.5,Premium,F,VS2,62.2,59.0,1436,5.06,5.1,3.16,4,5,4
39606,0.5,Premium,F,VS2,60.9,58.0,1436,5.1,5.14,3.12,4,5,4
39607,0.5,Good,F,VS2,63.6,57.0,1436,5.03,5.07,3.21,4,5,2
39608,0.5,Very Good,D,SI1,62.0,60.0,1436,5.08,5.12,3.16,3,7,3
39609,0.5,Good,D,SI1,63.6,58.0,1436,5.05,5.08,3.22,3,7,2
39610,0.5,Very Good,F,VS2,61.5,61.0,1436,5.09,5.12,3.14,4,5,3
39611,0.5,Very Good,F,VS2,62.8,56.0,1436,5.05,5.07,3.18,4,5,3
39612,0.51,Very Good,H,VS2,61.4,55.8,1436,5.14,5.19,3.17,4,3,3
39613,0.58,Ideal,D,SI2,61.2,57.0,1436,5.38,5.41,3.3,2,7,5
39614,0.46,Premium,E,VS1,61.7,59.0,1437,4.96,4.93,3.05,5,6,4
39615,0.59,Premium,G,SI1,60.5,59.0,1437,5.44,5.41,3.28,3,4,4
39616,0.51,Ideal,I,VS2,61.1,56.0,1437,5.16,5.18,3.16,4,2,5
39617,0.59,Ideal,G,SI1,61.5,57.0,1437,5.36,5.4,3.31,3,4,5
39618,0.51,Ideal,E,SI1,61.7,55.0,1437,5.18,5.2,3.2,3,6,5
39619,0.51,Ideal,E,SI1,60.8,57.0,1437,5.17,5.22,3.16,3,6,5
39620,0.45,Good,G,IF,59.6,61.0,1437,5.0,5.04,2.99,8,4,2
39621,0.61,Fair,I,VS2,57.4,60.9,1437,5.6,5.65,3.23,4,2,1
39622,0.51,Very Good,H,VS1,63.4,57.0,1437,5.09,5.06,3.22,5,3,3
39623,0.51,Very Good,D,SI1,59.1,63.0,1437,5.27,5.15,3.08,3,7,3
39624,0.51,Very Good,G,VS2,62.5,59.0,1438,5.05,5.1,3.17,4,4,3
39625,0.51,Very Good,G,VS2,62.4,62.0,1438,5.07,5.09,3.17,4,4,3
39626,0.51,Ideal,H,VS1,62.7,57.0,1438,5.08,5.13,3.2,5,3,5
39627,0.51,Ideal,E,SI1,61.3,55.0,1438,5.11,5.17,3.15,3,6,5
39628,0.51,Very Good,G,VS2,62.9,57.0,1438,5.06,5.12,3.2,4,4,3
39629,0.51,Very Good,G,VS2,62.9,54.0,1438,5.08,5.12,3.21,4,4,3
39630,0.51,Very Good,G,VS2,62.2,57.0,1438,5.1,5.15,3.19,4,4,3
39631,0.51,Ideal,E,SI1,62.2,57.0,1438,5.08,5.12,3.17,3,6,5
39632,0.51,Ideal,H,VS1,61.1,56.0,1438,5.11,5.16,3.14,5,3,5
39633,0.51,Ideal,H,VS1,62.6,57.0,1438,5.09,5.13,3.2,5,3,5
39634,0.51,Very Good,G,VS2,62.9,58.0,1438,5.06,5.11,3.2,4,4,3
39635,0.51,Ideal,H,VS1,62.7,54.0,1438,5.12,5.15,3.22,5,3,5
39636,0.51,Ideal,E,SI1,61.5,55.0,1438,5.16,5.18,3.18,3,6,5
39637,0.51,Ideal,G,VS2,62.4,56.0,1438,5.11,5.14,3.2,4,4,5
39638,0.51,Very Good,E,SI1,62.3,58.0,1438,5.05,5.12,3.17,3,6,3
39639,0.51,Very Good,G,VS2,62.7,58.0,1438,5.09,5.12,3.2,4,4,3
39640,0.51,Very Good,E,SI1,61.3,54.0,1438,5.13,5.18,3.16,3,6,3
39641,0.51,Very Good,E,SI1,60.8,57.0,1438,5.19,5.24,3.17,3,6,3
39642,0.51,Ideal,E,SI1,59.6,57.0,1438,5.2,5.24,3.11,3,6,5
39643,0.51,Good,H,VS1,63.7,55.0,1438,5.07,5.1,3.24,5,3,2
39644,0.51,Very Good,G,VS2,62.9,58.0,1438,5.05,5.12,3.2,4,4,3
39645,0.51,Ideal,E,SI1,62.7,55.0,1438,5.07,5.1,3.19,3,6,5
39646,0.51,Very Good,E,SI1,62.5,57.0,1438,5.06,5.09,3.17,3,6,3
39647,0.51,Very Good,E,SI1,62.8,55.0,1438,5.07,5.12,3.2,3,6,3
39648,0.51,Premium,G,VS2,61.2,60.0,1438,5.12,5.17,3.15,4,4,4
39649,0.51,Very Good,E,SI1,62.8,56.0,1438,5.07,5.15,3.21,3,6,3
39650,0.51,Premium,G,VS2,62.4,58.0,1438,5.11,5.12,3.19,4,4,4
39651,0.51,Very Good,G,VS2,62.3,59.0,1438,5.07,5.1,3.17,4,4,3
39652,0.58,Very Good,D,SI2,62.9,56.0,1438,5.31,5.35,3.35,2,7,3
39653,0.44,Ideal,E,VVS1,59.9,57.0,1438,4.93,4.97,2.96,7,6,5
39654,0.53,Ideal,E,SI2,61.4,56.0,1438,5.21,5.25,3.21,2,6,5
39655,0.41,Ideal,F,IF,61.3,56.0,1439,4.76,4.77,2.92,8,5,5
39656,0.41,Ideal,F,IF,61.9,56.0,1439,4.77,4.79,2.96,8,5,5
39657,0.41,Premium,F,IF,62.6,58.0,1439,4.73,4.76,2.97,8,5,4
39658,0.41,Ideal,F,IF,61.6,56.0,1439,4.79,4.82,2.96,8,5,5
39659,0.41,Ideal,F,IF,61.4,56.0,1439,4.77,4.81,2.94,8,5,5
39660,0.41,Ideal,F,IF,61.9,56.0,1439,4.78,4.81,2.97,8,5,5
39661,0.53,Ideal,G,SI1,61.0,55.0,1439,5.23,5.26,3.2,3,4,5
39662,0.41,Ideal,F,IF,61.4,58.0,1439,4.78,4.83,2.95,8,5,5
39663,0.41,Ideal,F,IF,61.4,56.0,1439,4.81,4.83,2.96,8,5,5
39664,0.41,Ideal,F,IF,62.3,55.0,1439,4.78,4.82,2.99,8,5,5
39665,0.41,Ideal,F,IF,61.7,56.0,1439,4.79,4.83,2.97,8,5,5
39666,0.54,Ideal,H,VS2,60.1,57.0,1439,5.33,5.28,3.19,4,3,5
39667,0.54,Premium,H,VS2,62.6,58.0,1439,5.19,5.16,3.24,4,3,4
39668,0.54,Premium,G,SI1,61.6,58.0,1439,5.26,5.21,3.23,3,4,4
39669,0.58,Very Good,F,SI1,62.2,57.0,1440,5.32,5.36,3.32,3,5,3
39670,0.54,Very Good,E,SI1,63.2,57.0,1440,5.15,5.2,3.27,3,6,3
39671,0.54,Ideal,E,SI1,60.6,58.0,1440,5.27,5.29,3.2,3,6,5
39672,0.63,Good,I,VS2,56.1,65.0,1440,5.73,5.78,3.23,4,2,2
39673,0.53,Good,H,IF,61.2,65.0,1440,5.16,5.27,3.19,8,3,2
39674,0.37,Fair,D,IF,61.2,57.0,1440,4.68,4.73,2.88,8,7,1
39675,0.4,Ideal,D,VVS1,60.3,57.0,1441,4.81,4.78,2.89,7,7,5
39676,0.47,Ideal,G,VVS1,61.3,56.0,1441,5.03,5.05,3.09,7,4,5
39677,0.62,Ideal,F,SI2,61.3,55.0,1441,5.55,5.47,3.38,2,5,5
39678,0.57,Ideal,G,SI1,62.1,55.0,1441,5.32,5.34,3.31,3,4,5
39679,0.57,Ideal,G,SI1,62.3,54.0,1441,5.34,5.35,3.33,3,4,5
39680,0.57,Ideal,G,SI1,62.2,55.0,1441,5.33,5.35,3.32,3,4,5
39681,0.46,Ideal,G,IF,62.5,57.0,1441,4.89,4.94,3.07,8,4,5
39682,0.56,Ideal,F,SI1,61.4,57.0,1441,5.3,5.28,3.25,3,5,5
39683,0.56,Premium,G,SI1,58.8,59.0,1441,5.4,5.38,3.17,3,4,4
39684,0.56,Ideal,G,SI1,62.5,56.0,1441,5.28,5.21,3.28,3,4,5
39685,0.56,Premium,G,SI1,60.2,59.0,1441,5.36,5.34,3.22,3,4,4
39686,0.54,Ideal,G,VS2,62.8,55.0,1441,5.23,5.17,3.27,4,4,5
39687,0.58,Very Good,F,SI1,59.4,58.0,1442,5.45,5.5,3.25,3,5,3
39688,0.51,Very Good,D,SI1,63.0,58.0,1442,5.05,5.07,3.19,3,7,3
39689,0.7,Good,J,SI1,64.3,56.0,1442,5.62,5.57,3.6,3,1,2
39690,0.41,Ideal,E,VVS1,61.9,58.0,1442,4.77,4.8,2.96,7,6,5
39691,0.6,Ideal,H,VS2,62.1,55.0,1442,5.42,5.46,3.38,4,3,5
39692,0.51,Ideal,H,VS2,60.8,57.0,1442,5.14,5.16,3.13,4,3,5
39693,0.51,Ideal,F,VS2,62.5,55.0,1442,5.08,5.13,3.19,4,5,5
39694,0.59,Ideal,I,VS1,62.2,57.0,1442,5.33,5.38,3.33,5,2,5
39695,0.58,Ideal,G,SI1,61.4,55.8,1442,5.34,5.38,3.29,3,4,5
39696,0.58,Ideal,F,SI1,59.9,56.0,1442,5.41,5.47,3.26,3,5,5
39697,0.58,Ideal,D,SI2,61.2,57.0,1442,5.4,5.36,3.29,2,7,5
39698,0.51,Ideal,G,VS2,62.8,55.0,1443,5.1,5.06,3.19,4,4,5
39699,0.51,Very Good,G,VS2,63.4,55.0,1443,5.06,5.03,3.2,4,4,3
39700,0.51,Ideal,G,VS2,62.2,54.0,1443,5.11,5.14,3.19,4,4,5
39701,0.51,Premium,H,VS1,62.5,58.0,1443,5.12,5.09,3.19,5,3,4
39702,0.51,Ideal,G,VS2,62.0,56.0,1443,5.18,5.11,3.19,4,4,5
39703,0.51,Premium,G,VS2,62.6,57.0,1443,5.15,5.1,3.21,4,4,4
39704,0.51,Good,G,VS2,63.9,56.0,1443,5.1,5.07,3.25,4,4,2
39705,0.51,Ideal,E,SI1,61.7,55.0,1443,5.17,5.13,3.18,3,6,5
39706,0.51,Ideal,E,SI1,61.1,56.0,1443,5.2,5.17,3.17,3,6,5
39707,0.51,Ideal,E,SI1,62.4,55.0,1443,5.14,5.09,3.19,3,6,5
39708,0.51,Premium,E,SI1,61.0,58.0,1443,5.13,5.1,3.12,3,6,4
39709,0.51,Premium,E,SI1,61.8,58.0,1443,5.15,5.11,3.17,3,6,4
39710,0.51,Ideal,E,SI1,62.0,55.0,1443,5.14,5.12,3.18,3,6,5
39711,0.51,Good,E,SI1,63.9,54.0,1443,5.09,5.05,3.24,3,6,2
39712,0.51,Premium,E,SI1,62.8,61.0,1443,5.07,5.06,3.18,3,6,4
39713,0.51,Ideal,E,SI1,62.5,56.0,1443,5.1,5.07,3.18,3,6,5
39714,0.51,Very Good,E,SI1,63.5,54.0,1443,5.1,5.07,3.23,3,6,3
